FishCode,PreyID,PreyIDsimple,AlternativeID,MasterName,LeftOtoCheck,RightOtoCheck,LeftLength,LeftWidth,LeftPerim,LeftArea,RightLength,RightWidth,RightPerim,RightArea,AverageLength,AverageWidth,AveragePerimeter,AverageArea,LeftComposition,RightComposition,Digestion,ActualFishLen,ActualFishWeight,AVGPredictedLength,SalmonSpecies,SalmonSex,SalmonLength,SalmonWeight,CollectionMonth,CollectionYear,CollectionDayofYear,Season,Latitude,Longitude,StatArea
17199,B,B,,17199HerringHerringB,YES,YES,2.758484733,1.367577834,7.39526671,2.584134809,2.766111966,1.372464972,7.347650744,2.645206206,2.76229835,1.370021403,7.371458727,2.614670508,,,4,,,126.6742116,ch,female,72,10,6,2017,169,summer,49.37943964,-123.4908863,28
17202,A,A,,17202HerringHerringA,YES,YES,2.889491092,1.531199169,8.237187662,3.232851467,2.84264703,1.554383244,8.194115041,3.215798222,2.866069061,1.542791207,8.215651352,3.224324845,,,3,122,11.9728,131.5184359,ch,,70,9,4,2017,111,spring,49.27278098,-123.3245234,29
17205,A,A,,17205HerringHerringA,YES,YES,1.713685209,0.939741824,4.574296807,1.12035449,1.71300011,0.942492447,4.552623224,1.11322095,1.71334266,0.941117136,4.563460016,1.11678772,,,3,77,4.0725,77.70686203,co,male,56,4.25,9,2017,246,summer,48.41464598,-123.4159602,19
17205,B,B,,17205HerringHerringB,YES,NO,1.691423453,0.970640743,4.590144436,1.126212291,,,,,1.691423453,0.970640743,4.590144436,1.126212291,,,4,,,76.68362963,co,male,56,4.25,9,2017,246,summer,48.41464598,-123.4159602,19
17207,A,A,,17207HerringHerringA,YES,YES,0.99141114,0.655692058,2.621342648,0.452225986,0.95874626,0.660256793,2.60588216,0.441716159,0.9750787,0.657974426,2.613612404,0.446971073,,,2,48,1.0783,43.24322387,ch,male,66,8.56,7,2017,198,summer,48.42225915,-123.3930369,19
17207,A,A,Unidentified Fish,17207Unidentified FishHerringA,NO,YES,,,,,0.945774932,0.616446359,2.543238355,0.426428754,0.945774932,0.616446359,2.543238355,0.426428754,,,4,,,41.87526538,ch,male,66,8.56,7,2017,198,summer,48.42225915,-123.3930369,19
17207,B,B,,17207HerringHerringB,YES,YES,0.841741743,0.619096228,2.308588789,0.365301084,1.151915702,0.732670393,3.477822189,0.589759572,0.996828723,0.675883311,2.893205489,0.477530328,,,2,45,0.9133,44.25855842,ch,male,66,8.56,7,2017,198,summer,48.42225915,-123.3930369,19
17207,B,B,Unidentified Fish,17207Unidentified FishHerringB,YES,NO,0.819061467,0.591809004,2.237707333,0.340478705,,,,,0.819061467,0.591809004,2.237707333,0.340478705,,,4,,,35.9600274,ch,male,66,8.56,7,2017,198,summer,48.42225915,-123.3930369,19
17207,C,C,Unidentified Fish,17207Unidentified FishHerringC,YES,YES,1.684287346,0.938069492,4.486093037,1.085540474,1.654011442,0.929483906,4.405586358,1.086962903,1.669149394,0.933776699,4.445839698,1.086251689,,,4,,,75.64383201,ch,male,66,8.56,7,2017,198,summer,48.42225915,-123.3930369,19
17207,D,D,Unidentified Fish,17207Unidentified FishHerringD,YES,NO,0.772469285,0.582888587,2.173511578,0.325435075,,,,,0.772469285,0.582888587,2.173511578,0.325435075,,,3,43,0.5583,33.78501116,ch,male,66,8.56,7,2017,198,summer,48.42225915,-123.3930369,19
17208,A,A,,17208HerringHerringA,YES,YES,2.460590958,1.245720867,6.515997847,2.22773794,2.39339362,1.258320297,6.280096433,2.155371972,2.426992289,1.252020582,6.39804714,2.191554956,,,4,,,111.021454,ch,,45,,7,2017,209,summer,49.844242,-126.993555,25
17209,A,A,,17209HerringHerringA,YES,YES,1.345899606,0.80222805,3.620462555,0.762988237,1.371975189,0.808089543,3.650845041,0.778905778,1.358937398,0.805158797,3.635653798,0.770947008,,,4,,,61.16251559,ch,female,83.75634518,,7,2017,198,summer,49.96141606,-124.8646638,15
17209,B,B,,17209HerringHerringB,YES,YES,1.389256039,0.793376066,3.713924461,0.773060426,1.41643031,0.800764246,3.780727312,0.791336229,1.402843175,0.797070156,3.747325887,0.782198328,,,4,,,63.21212507,ch,female,83.75634518,,7,2017,198,summer,49.96141606,-124.8646638,15
17209,C,C,,17209HerringHerringC,YES,YES,1.540106263,0.906910602,4.244952527,0.98716419,1.525510691,0.896967952,4.186976228,0.966077703,1.532808477,0.901939277,4.215964378,0.976620947,,,4,,,69.27916532,ch,female,83.75634518,,7,2017,198,summer,49.96141606,-124.8646638,15
17209,E,E,,17209HerringHerringE,YES,NO,1.465586781,0.844746544,3.93717495,0.839956878,,,,,1.465586781,0.844746544,3.93717495,0.839956878,,,4,,,66.14112211,ch,female,83.75634518,,7,2017,198,summer,49.96141606,-124.8646638,15
17209,F,F,,17209HerringHerringF,YES,YES,1.417183685,0.815780044,3.799907831,0.796811866,1.368509114,0.828319369,3.723805872,0.787153926,1.3928464,0.822049707,3.761856852,0.791982896,,,4,,,62.74545562,ch,female,83.75634518,,7,2017,198,summer,49.96141606,-124.8646638,15
17212,A,A,Unidentified Fish,17212Unidentified FishHerringA,YES,NO,3.587953188,1.640211378,11.98370264,4.098930586,,,,,3.587953188,1.640211378,11.98370264,4.098930586,,,4,,,165.2174307,ch,male,71.06598985,9.5,5,2017,145,spring,49.99490829,-125.1998002,13
17213,A,A,,17213HerringHerringA,YES,YES,1.25277453,0.757438981,3.365948373,0.64703162,1.191769725,0.75139736,3.290751978,0.639078357,1.222272128,0.754418171,3.328350176,0.643054989,,,1,56,1.5967,54.78270746,ch,,63.45177665,,7,2017,198,summer,49.96141606,-124.8646638,15
17213,B,B,,17213HerringHerringB,YES,YES,1.303160132,0.762381644,3.440038307,0.683499905,1.298293433,0.769523316,3.419405043,0.6823942,1.300726783,0.76595248,3.429721675,0.682947053,,,2,56,1.8921,58.44512766,ch,,63.45177665,,7,2017,198,summer,49.96141606,-124.8646638,15
17213,C,C,,17213HerringHerringC,YES,NO,1.465477367,0.818766573,3.921340742,0.815502113,,,,,1.465477367,0.818766573,3.921340742,0.815502113,,,3,63,2.5349,66.13601445,ch,,63.45177665,,7,2017,198,summer,49.96141606,-124.8646638,15
17213,D,D,,17213HerringHerringD,YES,YES,1.474624732,0.805361685,3.946796941,0.807109424,1.495878285,0.796358295,3.970869457,0.818284025,1.485251509,0.80085999,3.958833199,0.812696725,,,3,62,2.636,67.05911092,ch,,63.45177665,,7,2017,198,summer,49.96141606,-124.8646638,15
17213,E,E,,17213HerringHerringE,YES,YES,1.485893862,0.904979161,4.086283167,0.906717709,1.481879308,0.907478361,4.059051796,0.903048446,1.483886585,0.906228761,4.072667482,0.904883078,,,3,68,3.3143,66.99539356,ch,,63.45177665,,7,2017,198,summer,49.96141606,-124.8646638,15
17213,F,F,,17213HerringHerringF,NO,YES,,,,,1.500230984,0.870571735,4.086393272,0.919038279,1.500230984,0.870571735,4.086393272,0.919038279,,,3,69,3.5298,67.7583828,ch,,63.45177665,,7,2017,198,summer,49.96141606,-124.8646638,15
17214,A,A,Unidentified Fish,17214Unidentified FishHerringA,YES,YES,2.798313322,1.438596574,7.648488832,2.846169095,2.773327529,1.472525419,7.629181819,2.897077979,2.785820426,1.455560997,7.638835326,2.871623537,,,4,,,127.7722691,ch,,71.06598985,11,6,2017,171,summer,49.99490829,-125.1998002,13
17215,A,A,,17215HerringHerringA,YES,NO,3.073871204,1.513368642,8.45310341,3.244011138,,,,,3.073871204,1.513368642,8.45310341,3.244011138,,,1,140,30.0238,141.2190555,ch,female,81.21827411,17,6,2017,171,summer,49.99490829,-125.1998002,13
17215,B,B,Unidentified Fish,17215Unidentified FishHerringB,YES,YES,3.736119426,1.720473033,9.843023602,4.75326587,3.745062917,1.712181588,9.957891098,4.630049774,3.740591172,1.716327311,9.90045735,4.691657822,,,4,,,172.3428771,ch,female,81.21827411,17,6,2017,171,summer,49.99490829,-125.1998002,13
17217,A,A,,17217HerringHerringA,YES,YES,3.780002022,1.799554108,10.38727665,4.725460658,3.883569789,1.82081166,11.43345016,4.839559429,3.831785906,1.810182884,10.91036341,4.782510044,,,3,170,33.5798,176.6000296,ch,male,73.60406,10.5,5,2017,145,spring,49.99490829,-125.1998002,13
17217,B,B,Unidentified Fish,17217Unidentified FishHerringB,YES,YES,2.576182473,1.371443228,6.947361388,2.505777009,2.62876034,1.348318151,7.012767756,2.499964437,2.602471407,1.35988069,6.980064572,2.502870723,,,4,,,119.2131702,ch,male,73.60406,10.5,5,2017,145,spring,49.99490829,-125.1998002,13
17217,C,C,,17217HerringHerringC,YES,YES,2.77516458,1.417237065,7.553124912,2.741132994,2.765997588,1.399043689,7.518807992,2.689341639,2.770581084,1.408140377,7.535966452,2.715237317,,,4,,,127.0608662,ch,male,73.60406,10.5,5,2017,145,spring,49.99490829,-125.1998002,13
17217,D,D,,17217HerringHerringD,NO,YES,,,,,3.353808782,1.623885088,9.053220881,3.702210997,3.353808782,1.623885088,9.053220881,3.702210997,,,4,,,154.2871016,ch,male,73.60406,10.5,5,2017,145,spring,49.99490829,-125.1998002,13
17218,A,A,Unidentified Fish,17218Unidentified FishHerringA,NO,YES,,,,,3.597216466,1.815382211,10.47089755,4.560850996,3.597216466,1.815382211,10.47089755,4.560850996,,,4,,,165.6498591,ch,male,76.14213,12.75,6,2017,168,summer,49.99490829,-125.1998002,13
17218,B,B,Unidentified Fish,17218Unidentified FishHerringB,YES,YES,3.545964572,1.795918025,10.83431902,4.570718759,3.552785767,1.816651386,10.38963413,4.625424392,3.54937517,1.806284706,10.61197658,4.598071576,,,4,,,163.4165317,ch,male,76.14213,12.75,6,2017,168,summer,49.99490829,-125.1998002,13
17222,A,A,,17222HerringHerringA,YES,YES,3.038389216,1.490259258,8.028965848,3.331903959,3.068321799,1.52151249,8.103372745,3.406147043,3.053355508,1.505885874,8.066169297,3.369025501,,,2,155,38.6501,140.2613418,ch,male,65.98985,7.5,6,2017,152,summer,50.00974064,-125.1334192,13
17224,A,A,Unidentified Fish,17224Unidentified FishHerringA,NO,YES,,,,,1.108235548,0.73116653,3.140153781,0.579958185,1.108235548,0.73116653,3.140153781,0.579958185,,,4,,,49.45925185,ch,male,62.18274,,7,2017,187,summer,50.01268062,-124.9918018,13
17224,B,B,Unidentified Fish,17224Unidentified FishHerringB,NO,YES,,,,,1.16338596,0.712592119,3.075913393,0.575680116,1.16338596,0.712592119,3.075913393,0.575680116,,,4,,,52.03378338,ch,male,62.18274,,7,2017,187,summer,50.01268062,-124.9918018,13
17224,C,C,Unidentified Fish,17224Unidentified FishHerringC,YES,YES,1.13857351,0.714268357,3.11272397,0.588301796,1.180950479,0.71131692,3.161026663,0.592219476,1.159761995,0.712792639,3.136875317,0.590260636,,,4,,,51.86460943,ch,male,62.18274,,7,2017,187,summer,50.01268062,-124.9918018,13
17224,D,D,Unidentified Fish,17224Unidentified FishHerringD,YES,YES,1.184685987,0.718604324,3.112475857,0.599115098,1.188343088,0.712095847,3.108906965,0.596137377,1.186514538,0.715350086,3.110691411,0.597626238,,,4,,,53.11347164,ch,male,62.18274,,7,2017,187,summer,50.01268062,-124.9918018,13
17225,A,A,,17225HerringHerringA,YES,NO,1.748208857,1.004801952,4.729283648,1.222003391,,,,,1.748208857,1.004801952,4.729283648,1.222003391,,,3,75,4.4631,79.33448586,ch,,68.5,,8,2017,238,summer,50.16215363,-125.3696124,13
17225,B,B,,17225HerringHerringB,YES,YES,1.895115364,0.985023308,4.916104712,1.267661882,1.908250545,0.980693781,5.020981813,1.300718698,1.901682955,0.982858545,4.968543263,1.28419029,,,3,77,4.5926,86.49896368,ch,,68.5,,8,2017,238,summer,50.16215363,-125.3696124,13
17225,C,C,,17225HerringHerringC,YES,YES,1.696240681,0.936076428,4.498297404,1.097949021,1.669548817,0.921371807,4.459359268,1.068699804,1.682894749,0.928724118,4.478828336,1.083324413,,,3,78,4.8717,76.28549267,ch,,68.5,,8,2017,238,summer,50.16215363,-125.3696124,13
17225,D,D,,17225HerringHerringD,YES,YES,1.783224071,0.983196255,4.875718719,1.243859896,1.821859406,0.969301231,7.583021563,1.233742785,1.802541739,0.976248743,6.229370141,1.238801341,,,4,,,81.87085344,ch,,68.5,,8,2017,238,summer,50.16215363,-125.3696124,13
17227,A,A,Unidentified Fish,17227Unidentified FishHerringA,YES,YES,3.062177178,1.437124449,8.176403468,3.141902344,3.092866118,1.465852054,8.105860351,3.22268101,3.077521648,1.451488252,8.14113191,3.182291677,,,4,,,141.3894656,ch,female,69.5,,8,2017,234,summer,49.95313305,-124.7585746,15
17229,A,A,Unidentified Fish,17229Unidentified FishHerringA,YES,YES,2.746603512,1.316162258,7.545484543,2.552581232,2.754472527,1.353042901,7.539274205,2.598600857,2.75053802,1.33460258,7.542379374,2.575591045,,,4,,,126.1252158,ch,,70,9,5,2017,139,spring,49.49628899,-124.0085299,16
17233,A,A,,17233HerringHerringA,YES,YES,2.554433113,1.37450459,7.197840249,2.478137504,2.562311235,1.338059296,7.11760147,2.416295186,2.558372174,1.356281943,7.15772086,2.447216345,,,3,123,15.2257,117.1545298,ch,male,70,8,6,2017,152,summer,49.37943964,-123.4908863,28
17233,A,A,Unidentified Fish,17233Unidentified FishHerringA,YES,YES,3.018874278,1.520286974,8.026734187,3.223715801,3.003342693,1.569568155,8.056059366,3.312525384,3.011108486,1.544927565,8.041396777,3.268120593,,,4,,,138.2891663,ch,male,70,8,6,2017,152,summer,49.37943964,-123.4908863,28
17235,A,A,Unidentified Fish,17235Unidentified FishHerringA,YES,YES,3.260272045,1.620376578,8.684601655,3.736124571,3.178126269,1.612576352,8.349139038,3.598797673,3.219199157,1.616476465,8.516870347,3.667461122,,,4,,,148.003255,ch,male,54,4.6,1,2017,14,winter,48.38315535,-123.4739843,19
17241,A,A,Unidentified Fish,17241Unidentified FishHerringA,YES,YES,3.582244039,1.632376349,9.630000375,4.116541223,3.646669333,1.655594514,9.857881876,4.223819495,3.614456686,1.643985432,9.743941126,4.170180359,,,4,,,166.454667,ch,male,71,10,6,2017,155,summer,49.8011697,-124.6423495,15
17242,A,A,,17242HerringHerringA,YES,YES,3.3749862,1.657054407,9.141380379,4.12685725,3.314808522,1.680451635,8.927575203,4.032855469,3.344897361,1.668753021,9.034477791,4.07985636,,,3,145,27.0361,153.8710986,ch,female,75.5,,8,2017,239,summer,49.95313305,-124.7585746,15
17242,B,B,,17242HerringHerringB,YES,NO,3.2708105,1.696473722,9.305663413,4.157335458,,,,,3.2708105,1.696473722,9.305663413,4.157335458,,,2,,23.9815,150.4125758,ch,female,75.5,,8,2017,239,summer,49.95313305,-124.7585746,15
17244,A,A,Unidentified Fish,17244Unidentified FishHerringA,NO,YES,,,,,3.43576413,1.710358184,9.563746281,4.253291025,3.43576413,1.710358184,9.563746281,4.253291025,,,4,,,158.1129411,ch,female,78,11,6,2017,154,summer,49.8011697,-124.6423495,15
17245,A,A,Unidentified Fish,17245Unidentified FishHerringA,NO,YES,,,,,3.315829232,1.59643283,8.589387838,3.690081613,3.315829232,1.59643283,8.589387838,3.690081613,,,4,,,152.5141402,ch,male,82.1,18.3,6,2017,163,summer,49.98059226,-124.7693863,15
17251,A,A,Unidentified Fish,17251Unidentified FishHerringA,YES,YES,3.636545785,1.76265721,9.878795162,4.554522812,3.668810137,1.752617005,9.730476798,4.572919706,3.652677961,1.757637108,9.80463598,4.563721259,,,4,,,168.2389126,ch,female,68.1,10,6,2017,162,summer,49.98059226,-124.7693863,15
17252,A,A,,17252HerringHerringA,NO,YES,,,,,3.615800142,1.815976679,10.03023828,4.579424873,3.615800142,1.815976679,10.03023828,4.579424873,,,4,,,166.5173822,ch,female,78.2,14.1,6,2017,172,summer,49.98059226,-124.7693863,15
17252,A,A,Unidentified Fish,17252Unidentified FishHerringA,NO,YES,,,,,3.702888668,1.736654615,10.55334934,4.721373662,3.702888668,1.736654615,10.55334934,4.721373662,,,4,,,170.5828488,ch,female,78.2,14.1,6,2017,172,summer,49.98059226,-124.7693863,15
17252,B,B,,17252HerringHerringB,YES,YES,3.00892376,1.52482544,8.141283729,3.32544751,2.894604491,1.558510021,8.088997436,3.320710562,2.951764126,1.541667731,8.115140583,3.323079036,,,4,,,135.5188529,ch,female,78.2,14.1,6,2017,172,summer,49.98059226,-124.7693863,15
17252,B,B,Unidentified Fish,17252Unidentified FishHerringB,YES,YES,3.866083737,1.810395627,10.68673564,4.969930956,3.823358962,1.813968377,10.27290025,4.954724428,3.84472135,1.812182002,10.47981795,4.962327692,,,4,,,177.203882,ch,female,78.2,14.1,6,2017,172,summer,49.98059226,-124.7693863,15
17253,A,A,,17253HerringHerringA,YES,YES,1.466893506,0.858221331,3.965383774,0.86673011,1.451541212,0.890875669,3.968668517,0.880533438,1.459217359,0.8745485,3.967026146,0.873631774,,,3,63,1.8007,65.84378475,ch,female,62.81725888,,7,2017,198,summer,49.96141606,-124.8646638,15
17253,A,A,Unidentified Fish,17253Unidentified FishHerringA,YES,YES,1.315760846,0.824936615,3.599212488,0.739135936,1.289432925,0.811868642,3.577621363,0.728866279,1.302596886,0.818402629,3.588416926,0.734001108,,,4,,,58.53242781,ch,female,62.81725888,,7,2017,198,summer,49.96141606,-124.8646638,15
17253,B,B,,17253HerringHerringB,YES,YES,1.445052441,0.819465474,3.936323963,0.815402301,1.436683587,0.800274615,3.868595049,0.800085687,1.440868014,0.809870045,3.902459506,0.807743994,,,3,60,1.9649,64.98720063,ch,female,62.81725888,,7,2017,198,summer,49.96141606,-124.8646638,15
17253,C,C,,17253HerringHerringC,YES,YES,1.4314854,0.85953637,3.85499364,0.838458697,1.423900408,0.861466709,3.900958052,0.857639644,1.427692904,0.86050154,3.877975846,0.848049171,,,3,62,1.754,64.37216014,ch,female,62.81725888,,7,2017,198,summer,49.96141606,-124.8646638,15
17254,A,A,,17254HerringHerringA,YES,YES,1.224014505,0.717748321,3.220396448,0.61237905,1.234554059,0.711286893,3.244694112,0.619935104,1.229284282,0.714517607,3.23254528,0.616157077,,,3,55,1.0785,55.11004885,ch,,62.81725888,,6,2017,180,summer,49.96141606,-124.8646638,15
17254,A,A,Unidentified Fish,17254Unidentified FishHerringA,YES,YES,1.187487161,0.759759463,3.283102842,0.645047745,1.19171827,0.76690191,3.310022493,0.654627344,1.189602716,0.763330687,3.296562668,0.649837545,,,4,,,53.25763396,ch,,62.81725888,,6,2017,180,summer,49.96141606,-124.8646638,15
17254,B,B,Unidentified Fish,17254Unidentified FishHerringB,YES,YES,1.170988913,0.786093218,3.161703844,0.651979458,1.191659043,0.789013115,3.282758768,0.647949936,1.181323978,0.787553167,3.222231306,0.649964697,,,4,,,52.87116594,ch,,62.81725888,,6,2017,180,summer,49.96141606,-124.8646638,15
17254,C,C,Unidentified Fish,17254Unidentified FishHerringC,YES,YES,1.274864157,0.806572078,3.525645137,0.709004093,1.285805856,0.789329399,3.476878703,0.708331064,1.280335007,0.797950739,3.50126192,0.708667579,,,4,,,57.49319877,ch,,62.81725888,,6,2017,180,summer,49.96141606,-124.8646638,15
17257,A,A,,17257HerringHerringA,YES,YES,2.784472699,1.454163406,7.566224483,2.868618986,2.911224822,1.503031683,9.133139983,3.155050325,2.847848761,1.478597545,8.349682233,3.011834656,,,2,131,23.9464,130.6678758,ch,male,63.45177665,,8,2017,226,summer,49.95313305,-124.7585746,15
17258,A,A,Unidentified Fish,17258Unidentified FishHerringA,YES,YES,1.167580864,0.718631002,3.190439768,0.603280737,1.147703998,0.706774571,3.161312709,0.597297977,1.157642431,0.712702787,3.175876239,0.600289357,,,3,54,1.2852,51.76566396,ch,,63.45177665,,6,2017,180,summer,49.96141606,-124.8646638,15
17258,B,B,Unidentified Fish,17258Unidentified FishHerringB,YES,YES,1.142673276,0.756340878,3.148087461,0.60803614,1.134228161,0.753022606,3.102146524,0.606418466,1.138450719,0.754681742,3.125116993,0.607227303,,,3,53,1.3957,50.86975644,ch,,63.45177665,,6,2017,180,summer,49.96141606,-124.8646638,15
17258,C,C,Unidentified Fish,17258Unidentified FishHerringC,YES,YES,1.182481248,0.747742169,3.200525542,0.626557282,1.233998119,0.740649503,3.249895735,0.635007539,1.208239684,0.744195836,3.225210639,0.630782411,,,4,,,54.12764491,ch,,63.45177665,,6,2017,180,summer,49.96141606,-124.8646638,15
17259,A,A,,17259HerringHerringA,YES,YES,4.366555112,2.004166983,13.33004141,6.206351068,4.386370736,2.099019842,12.42921337,6.348373185,4.376462924,2.051593413,12.87962739,6.277362127,,,2,182,61.1752,202.0266422,ch,female,83.75634518,,6,2017,180,summer,49.95313305,-124.7585746,15
17259,B,B,,17259HerringHerringB,YES,NO,3.587998441,1.78291849,10.09384262,4.610288586,,,,,3.587998441,1.78291849,10.09384262,4.610288586,,,4,,,165.2195432,ch,female,83.75634518,,6,2017,180,summer,49.95313305,-124.7585746,15
17263,A,A,Unidentified Fish,17263Unidentified FishHerringA,YES,YES,3.402807887,1.670137043,9.517852049,4.062138457,3.447790475,1.715439245,9.283851077,4.090140462,3.425299181,1.692788144,9.400851563,4.07613946,,,4,,,157.6244164,ch,female,,,8,2017,239,summer,49.95313305,-124.7585746,15
17266,A,A,,17266HerringHerringA,YES,YES,3.407046774,1.636760445,9.306998418,3.967081719,3.364446855,1.6277877,9.124902921,3.996809437,3.385746815,1.632274073,9.21595067,3.981945578,,,3,147,26.6189,155.7780328,ch,,68.52791878,,8,2017,226,summer,49.95313305,-124.7585746,15
17267,A,A,Unidentified Fish,17267Unidentified FishHerringA,YES,YES,1.488011525,0.8118612,3.983937708,0.850337465,1.434369593,0.804993366,3.848116664,0.829524921,1.461190559,0.808427283,3.916027186,0.839931193,,,3,61,1.826,65.93589768,ch,female,70,11,8,2017,233,summer,48.41246748,-123.3934747,19
17267,B,B,Unidentified Fish,17267Unidentified FishHerringB,YES,YES,1.823708841,0.962904716,4.847600874,1.220973868,1.784519434,0.976784894,4.791088274,1.232141007,1.804114138,0.969844805,4.819344574,1.226557438,,,4,,,81.94425617,ch,female,70,11,8,2017,233,summer,48.41246748,-123.3934747,19
17267,C,C,Unidentified Fish,17267Unidentified FishHerringC,YES,NO,1.874264398,1.006033344,4.89677724,1.343071454,,,,,1.874264398,1.006033344,4.89677724,1.343071454,,,4,,,85.21901063,ch,female,70,11,8,2017,233,summer,48.41246748,-123.3934747,19
